9.097776468513380621e+00
1.973399253962304201e+01
2.965339727837731942e+01
3.901816951795289157e+01
4.657839388536353198e+01
5.427935846940773956e+01
6.058656608716670888e+01
6.541225959007496726e+01
6.895682868821056388e+01
7.110349936774848345e+01
7.065204765199131032e+01
6.877582990510713046e+01
6.560333191889915838e+01
6.124012021916895065e+01
5.539133392494478869e+01
4.779602145867121266e+01
3.947769329918607895e+01
2.985377907609067094e+01
1.965837202030404640e+01
8.751884806265396222e+00
1.982945263252046431e+01
4.349822085624236934e+01
6.589901164283894275e+01
8.576541773667261737e+01
1.041095343039586538e+02
1.217769251602375675e+02
1.348644298192186284e+02
1.458433041501187120e+02
1.533610546912401560e+02
1.572844113741716114e+02
1.570416604223365766e+02
1.532180503754552490e+02
1.455480498092546497e+02
1.351984284347401228e+02
1.227027341417636137e+02
1.058067573509787564e+02
8.734627148046239142e+01
6.582650285778802868e+01
4.324734404586421732e+01
1.924253114952246335e+01
2.941089622186595776e+01
6.570862531583036059e+01
1.005447548784831042e+02
1.314571333053201840e+02
1.599210663101533498e+02
1.841791709028812534e+02
2.058206550757022057e+02
2.204911894529862195e+02
2.319277440341209342e+02
2.376961565285755569e+02
2.389775936198981299e+02
2.322031969745532933e+02
2.211221293901356262e+02
2.061424273718182860e+02
1.862669289544791411e+02
1.603397446457857995e+02
1.310643889492535550e+02
9.921506675162426347e+01
6.557250920898982827e+01
2.954386302446994961e+01
3.910507847783672730e+01
8.699031130355541563e+01
1.327244559668704369e+02
1.737390292955052473e+02
2.101092187553808230e+02
2.428519038135677590e+02
2.698071131522947326e+02
2.907872837595889450e+02
3.065553173468967429e+02
3.127841092490128290e+02
3.120773298281490042e+02
3.054172911321127231e+02
2.904378006386313587e+02
2.701149010414428062e+02
2.431561400070849004e+02
2.097778131693372643e+02
1.728826099782378947e+02
1.312856283203029193e+02
8.626653610126287219e+01
3.912409892693799662e+01
4.754331842522649509e+01
1.048304506358998367e+02
1.599030415283079947e+02
2.114796087407341361e+02
2.558689055370460324e+02
2.949507335485062640e+02
3.297249032342008377e+02
3.543067039370893667e+02
3.726149321761018882e+02
3.806510248263295466e+02
3.790746833283230330e+02
3.710181236575974708e+02
