C5 id x y z
785.00536695995 0 1 0 0
785.00536695995 0.027027027027027 1 0.027027027027027 0
785.00536695995 0.054054054054054 1 0.054054054054054 0
785.00536695995 0.081081081081081 1 0.081081081081081 0
1337.0130165064 0.10810810810811 1 0.10810810810811 0
1337.0130165064 0.13513513513514 1 0.13513513513514 0
1337.0130165064 0.16216216216216 1 0.16216216216216 0
1337.0130165064 0.18918918918919 1 0.18918918918919 0
1845.8471182404 0.21621621621622 1 0.21621621621622 0
1845.8471182404 0.24324324324324 1 0.24324324324324 0
1845.8471182404 0.27027027027027 1 0.27027027027027 0
1845.8471182404 0.2972972972973 1 0.2972972972973 0
2299.4035866955 0.32432432432432 1 0.32432432432432 0
2299.4035866955 0.35135135135135 1 0.35135135135135 0
2299.4035866955 0.37837837837838 1 0.37837837837838 0
2682.5647974927 0.40540540540541 1 0.40540540540541 0
2682.5647974927 0.43243243243243 1 0.43243243243243 0
2682.5647974927 0.45945945945946 1 0.45945945945946 0
2682.5647974927 0.48648648648649 1 0.48648648648649 0
2981.1003576926 0.51351351351351 1 0.51351351351351 0
2981.1003576926 0.54054054054054 1 0.54054054054054 0
2981.1003576926 0.56756756756757 1 0.56756756756757 0
2981.1003576926 0.59459459459459 1 0.59459459459459 0
3197.4195880476 0.62162162162162 1 0.62162162162162 0
3197.4195880476 0.64864864864865 1 0.64864864864865 0
3197.4195880476 0.67567567567568 1 0.67567567567568 0
3328.0255288239 0.7027027027027 1 0.7027027027027 0
3328.0255288239 0.72972972972973 1 0.72972972972973 0
3328.0255288239 0.75675675675676 1 0.75675675675676 0
3328.0255288239 0.78378378378378 1 0.78378378378378 0
3390.2105237584 0.81081081081081 1 0.81081081081081 0
3390.2105237584 0.83783783783784 1 0.83783783783784 0
3390.2105237584 0.86486486486486 1 0.86486486486486 0
3390.2105237584 0.89189189189189 1 0.89189189189189 0
3395.9453490934 0.91891891891892 1 0.91891891891892 0
3395.9453490934 0.94594594594595 1 0.94594594594595 0
3395.9453490934 0.97297297297297 1 0.97297297297297 0
3395.9453490934 1 1 1 0
3358.7985907295 1.027027027027 1 1.027027027027 0
3358.7985907295 1.0540540540541 1 1.0540540540541 0
3358.7985907295 1.0810810810811 1 1.0810810810811 0
3299.5269787847 1.1081081081081 1 1.1081081081081 0
3299.5269787847 1.1351351351351 1 1.1351351351351 0
3299.5269787847 1.1621621621622 1 1.1621621621622 0
3299.5269787847 1.1891891891892 1 1.1891891891892 0
3231.0800930977 1.2162162162162 1 1.2162162162162 0
3231.0800930977 1.2432432432432 1 1.2432432432432 0
3231.0800930977 1.2702702702703 1 1.2702702702703 0
3231.0800930977 1.2972972972973 1 1.2972972972973 0
3156.8287507119 1.3243243243243 1 1.3243243243243 0
3156.8287507119 1.3513513513514 1 1.3513513513514 0
3156.8287507119 1.3783783783784 1 1.3783783783784 0
3073.7764177057 1.4054054054054 1 1.4054054054054 0
3073.7764177057 1.4324324324324 1 1.4324324324324 0
3073.7764177057 1.4594594594595 1 1.4594594594595 0
3073.7764177057 1.4864864864865 1 1.4864864864865 0
2940.6481628699 1.5135135135135 1 1.5135135135135 0
2940.6481628699 1.5405405405405 1 1.5405405405405 0
2940.6481628699 1.5675675675676 1 1.5675675675676 0
2940.6481628699 1.5945945945946 1 1.5945945945946 0
2707.0879479808 1.6216216216216 1 1.6216216216216 0
2707.0879479808 1.6486486486486 1 1.6486486486486 0
2707.0879479808 1.6756756756757 1 1.6756756756757 0
2338.126510321 1.7027027027027 1 1.7027027027027 0
2338.126510321 1.7297297297297 1 1.7297297297297 0
2338.126510321 1.7567567567568 1 1.7567567567568 0
2338.126510321 1.7837837837838 1 1.7837837837838 0
1788.7510186208 1.8108108108108 1 1.8108108108108 0
1788.7510186208 1.8378378378378 1 1.8378378378378 0
1788.7510186208 1.8648648648649 1 1.8648648648649 0
1788.7510186208 1.8918918918919 1 1.8918918918919 0
1010.5846124567 1.9189189189189 1 1.9189189189189 0
1010.5846124567 1.9459459459459 1 1.9459459459459 0
1010.5846124567 1.972972972973 1 1.972972972973 0
1010.5846124567 2 1 2 0
