id v x y z
0 7.6481480073098e-05 1 0 0
0.027027027027027 7.6481480073098e-05 1 0.027027027027027 0
0.054054054054054 7.6481480073098e-05 1 0.054054054054054 0
0.081081081081081 7.6481480073098e-05 1 0.081081081081081 0
0.10810810810811 0.00061042366010986 1 0.10810810810811 0
0.13513513513514 0.00061042366010986 1 0.13513513513514 0
0.16216216216216 0.00061042366010986 1 0.16216216216216 0
0.18918918918919 0.00061042366010986 1 0.18918918918919 0
0.21621621621622 0.0014924179609433 1 0.21621621621622 0
0.24324324324324 0.0014924179609433 1 0.24324324324324 0
0.27027027027027 0.0014924179609433 1 0.27027027027027 0
0.2972972972973 0.0014924179609433 1 0.2972972972973 0
0.32432432432432 0.0026537640429353 1 0.32432432432432 0
0.35135135135135 0.0026537640429353 1 0.35135135135135 0
0.37837837837838 0.0026537640429353 1 0.37837837837838 0
0.40540540540541 0.0041184547998948 1 0.40540540540541 0
0.43243243243243 0.0041184547998948 1 0.43243243243243 0
0.45945945945946 0.0041184547998948 1 0.45945945945946 0
0.48648648648649 0.0041184547998948 1 0.48648648648649 0
0.51351351351351 0.0059669097614927 1 0.51351351351351 0
0.54054054054054 0.0059669097614927 1 0.54054054054054 0
0.56756756756757 0.0059669097614927 1 0.56756756756757 0
0.59459459459459 0.0059669097614927 1 0.59459459459459 0
0.62162162162162 0.0083032478643387 1 0.62162162162162 0
0.64864864864865 0.0083032478643387 1 0.64864864864865 0
0.67567567567568 0.0083032478643387 1 0.67567567567568 0
0.7027027027027 0.011230318087464 1 0.7027027027027 0
0.72972972972973 0.011230318087464 1 0.72972972972973 0
0.75675675675676 0.011230318087464 1 0.75675675675676 0
0.78378378378378 0.011230318087464 1 0.78378378378378 0
0.81081081081081 0.014818532911417 1 0.81081081081081 0
0.83783783783784 0.014818532911417 1 0.83783783783784 0
0.86486486486486 0.014818532911417 1 0.86486486486486 0
0.89189189189189 0.014818532911417 1 0.89189189189189 0
0.91891891891892 0.019065428961517 1 0.91891891891892 0
0.94594594594595 0.019065428961517 1 0.94594594594595 0
0.97297297297297 0.019065428961517 1 0.97297297297297 0
1 0.019065428961517 1 1 0
1.027027027027 0.023841928778551 1 1.027027027027 0
1.0540540540541 0.023841928778551 1 1.0540540540541 0
1.0810810810811 0.023841928778551 1 1.0810810810811 0
1.1081081081081 0.028831153660428 1 1.1081081081081 0
1.1351351351351 0.028831153660428 1 1.1351351351351 0
1.1621621621622 0.028831153660428 1 1.1621621621622 0
1.1891891891892 0.028831153660428 1 1.1891891891892 0
1.2162162162162 0.033473558795614 1 1.2162162162162 0
1.2432432432432 0.033473558795614 1 1.2432432432432 0
1.2702702702703 0.033473558795614 1 1.2702702702703 0
1.2972972972973 0.033473558795614 1 1.2972972972973 0
1.3243243243243 0.036939351209974 1 1.3243243243243 0
1.3513513513514 0.036939351209974 1 1.3513513513514 0
1.3783783783784 0.036939351209974 1 1.3783783783784 0
1.4054054054054 0.038189267603019 1 1.4054054054054 0
1.4324324324324 0.038189267603019 1 1.4324324324324 0
1.4594594594595 0.038189267603019 1 1.4594594594595 0
1.4864864864865 0.038189267603019 1 1.4864864864865 0
1.5135135135135 0.036099562704708 1 1.5135135135135 0
1.5405405405405 0.036099562704708 1 1.5405405405405 0
1.5675675675676 0.036099562704708 1 1.5675675675676 0
1.5945945945946 0.036099562704708 1 1.5945945945946 0
1.6216216216216 0.030081633619535 1 1.6216216216216 0
1.6486486486486 0.030081633619535 1 1.6486486486486 0
1.6756756756757 0.030081633619535 1 1.6756756756757 0
1.7027027027027 0.020466481366719 1 1.7027027027027 0
1.7297297297297 0.020466481366719 1 1.7297297297297 0
1.7567567567568 0.020466481366719 1 1.7567567567568 0
1.7837837837838 0.020466481366719 1 1.7837837837838 0
1.8108108108108 0.009039437085039 1 1.8108108108108 0
1.8378378378378 0.009039437085039 1 1.8378378378378 0
1.8648648648649 0.009039437085039 1 1.8648648648649 0
1.8918918918919 0.009039437085039 1 1.8918918918919 0
1.9189189189189 0.00010043624198429 1 1.9189189189189 0
1.9459459459459 0.00010043624198429 1 1.9459459459459 0
1.972972972973 0.00010043624198429 1 1.972972972973 0
2 0.00010043624198429 1 2 0
