C2 id x y z
4147.13613441 0 1 0 0
4147.13613441 0.027027027027027 1 0.027027027027027 0
4147.13613441 0.054054054054054 1 0.054054054054054 0
4147.13613441 0.081081081081081 1 0.081081081081081 0
6817.9761442205 0.10810810810811 1 0.10810810810811 0
6817.9761442205 0.13513513513514 1 0.13513513513514 0
6817.9761442205 0.16216216216216 1 0.16216216216216 0
6817.9761442205 0.18918918918919 1 0.18918918918919 0
8561.256162876 0.21621621621622 1 0.21621621621622 0
8561.256162876 0.24324324324324 1 0.24324324324324 0
8561.256162876 0.27027027027027 1 0.27027027027027 0
8561.256162876 0.2972972972973 1 0.2972972972973 0
9666.0627707511 0.32432432432432 1 0.32432432432432 0
9666.0627707511 0.35135135135135 1 0.35135135135135 0
9666.0627707511 0.37837837837838 1 0.37837837837838 0
10360.941182309 0.40540540540541 1 0.40540540540541 0
10360.941182309 0.43243243243243 1 0.43243243243243 0
10360.941182309 0.45945945945946 1 0.45945945945946 0
10360.941182309 0.48648648648649 1 0.48648648648649 0
10794.373311043 0.51351351351351 1 0.51351351351351 0
10794.373311043 0.54054054054054 1 0.54054054054054 0
10794.373311043 0.56756756756757 1 0.56756756756757 0
10794.373311043 0.59459459459459 1 0.59459459459459 0
11071.864799896 0.62162162162162 1 0.62162162162162 0
11071.864799896 0.64864864864865 1 0.64864864864865 0
11071.864799896 0.67567567567568 1 0.67567567567568 0
11257.012171942 0.7027027027027 1 0.7027027027027 0
11257.012171942 0.72972972972973 1 0.72972972972973 0
11257.012171942 0.75675675675676 1 0.75675675675676 0
11257.012171942 0.78378378378378 1 0.78378378378378 0
11400.841410695 0.81081081081081 1 0.81081081081081 0
11400.841410695 0.83783783783784 1 0.83783783783784 0
11400.841410695 0.86486486486486 1 0.86486486486486 0
11400.841410695 0.89189189189189 1 0.89189189189189 0
11533.773960115 0.91891891891892 1 0.91891891891892 0
11533.773960115 0.94594594594595 1 0.94594594594595 0
11533.773960115 0.97297297297297 1 0.97297297297297 0
11533.773960115 1 1 1 0
11676.474519309 1.027027027027 1 1.027027027027 0
11676.474519309 1.0540540540541 1 1.0540540540541 0
11676.474519309 1.0810810810811 1 1.0810810810811 0
11843.201189404 1.1081081081081 1 1.1081081081081 0
11843.201189404 1.1351351351351 1 1.1351351351351 0
11843.201189404 1.1621621621622 1 1.1621621621622 0
11843.201189404 1.1891891891892 1 1.1891891891892 0
12043.424290547 1.2162162162162 1 1.2162162162162 0
12043.424290547 1.2432432432432 1 1.2432432432432 0
12043.424290547 1.2702702702703 1 1.2702702702703 0
12043.424290547 1.2972972972973 1 1.2972972972973 0
12272.760623874 1.3243243243243 1 1.3243243243243 0
12272.760623874 1.3513513513514 1 1.3513513513514 0
12272.760623874 1.3783783783784 1 1.3783783783784 0
12501.222831085 1.4054054054054 1 1.4054054054054 0
12501.222831085 1.4324324324324 1 1.4324324324324 0
12501.222831085 1.4594594594595 1 1.4594594594595 0
12501.222831085 1.4864864864865 1 1.4864864864865 0
12573.757866408 1.5135135135135 1 1.5135135135135 0
12573.757866408 1.5405405405405 1 1.5405405405405 0
12573.757866408 1.5675675675676 1 1.5675675675676 0
12573.757866408 1.5945945945946 1 1.5945945945946 0
12436.964295334 1.6216216216216 1 1.6216216216216 0
12436.964295334 1.6486486486486 1 1.6486486486486 0
12436.964295334 1.6756756756757 1 1.6756756756757 0
12105.998873252 1.7027027027027 1 1.7027027027027 0
12105.998873252 1.7297297297297 1 1.7297297297297 0
12105.998873252 1.7567567567568 1 1.7567567567568 0
12105.998873252 1.7837837837838 1 1.7837837837838 0
11431.98239843 1.8108108108108 1 1.8108108108108 0
11431.98239843 1.8378378378378 1 1.8378378378378 0
11431.98239843 1.8648648648649 1 1.8648648648649 0
11431.98239843 1.8918918918919 1 1.8918918918919 0
9558.8487975122 1.9189189189189 1 1.9189189189189 0
9558.8487975122 1.9459459459459 1 1.9459459459459 0
9558.8487975122 1.972972972973 1 1.972972972973 0
9558.8487975122 2 1 2 0
