C6 id x y z
102.99585486946 0 1 0 0
102.99585486946 0.027027027027027 1 0.027027027027027 0
102.99585486946 0.054054054054054 1 0.054054054054054 0
102.99585486946 0.081081081081081 1 0.081081081081081 0
175.75312980093 0.10810810810811 1 0.10810810810811 0
175.75312980093 0.13513513513514 1 0.13513513513514 0
175.75312980093 0.16216216216216 1 0.16216216216216 0
175.75312980093 0.18918918918919 1 0.18918918918919 0
243.45535583579 0.21621621621622 1 0.21621621621622 0
243.45535583579 0.24324324324324 1 0.24324324324324 0
243.45535583579 0.27027027027027 1 0.27027027027027 0
243.45535583579 0.2972972972973 1 0.2972972972973 0
305.36939270081 0.32432432432432 1 0.32432432432432 0
305.36939270081 0.35135135135135 1 0.35135135135135 0
305.36939270081 0.37837837837838 1 0.37837837837838 0
360.09704990892 0.40540540540541 1 0.40540540540541 0
360.09704990892 0.43243243243243 1 0.43243243243243 0
360.09704990892 0.45945945945946 1 0.45945945945946 0
360.09704990892 0.48648648648649 1 0.48648648648649 0
406.05411440513 0.51351351351351 1 0.51351351351351 0
406.05411440513 0.54054054054054 1 0.54054054054054 0
406.05411440513 0.56756756756757 1 0.56756756756757 0
406.05411440513 0.59459459459459 1 0.59459459459459 0
443.68804318801 0.62162162162162 1 0.62162162162162 0
443.68804318801 0.64864864864865 1 0.64864864864865 0
443.68804318801 0.67567567567568 1 0.67567567567568 0
470.80862605358 0.7027027027027 1 0.7027027027027 0
470.80862605358 0.72972972972973 1 0.72972972972973 0
470.80862605358 0.75675675675676 1 0.75675675675676 0
470.80862605358 0.78378378378378 1 0.78378378378378 0
488.31521467883 0.81081081081081 1 0.81081081081081 0
488.31521467883 0.83783783783784 1 0.83783783783784 0
488.31521467883 0.86486486486486 1 0.86486486486486 0
488.31521467883 0.89189189189189 1 0.89189189189189 0
496.00882445844 0.91891891891892 1 0.91891891891892 0
496.00882445844 0.94594594594595 1 0.94594594594595 0
496.00882445844 0.97297297297297 1 0.97297297297297 0
496.00882445844 1 1 1 0
493.68496154755 1.027027027027 1 1.027027027027 0
493.68496154755 1.0540540540541 1 1.0540540540541 0
493.68496154755 1.0810810810811 1 1.0810810810811 0
484.00053771813 1.1081081081081 1 1.1081081081081 0
484.00053771813 1.1351351351351 1 1.1351351351351 0
484.00053771813 1.1621621621622 1 1.1621621621622 0
484.00053771813 1.1891891891892 1 1.1891891891892 0
468.04162782845 1.2162162162162 1 1.2162162162162 0
468.04162782845 1.2432432432432 1 1.2432432432432 0
468.04162782845 1.2702702702703 1 1.2702702702703 0
468.04162782845 1.2972972972973 1 1.2972972972973 0
446.01887171861 1.3243243243243 1 1.3243243243243 0
446.01887171861 1.3513513513514 1 1.3513513513514 0
446.01887171861 1.3783783783784 1 1.3783783783784 0
418.16701759895 1.4054054054054 1 1.4054054054054 0
418.16701759895 1.4324324324324 1 1.4324324324324 0
418.16701759895 1.4594594594595 1 1.4594594594595 0
418.16701759895 1.4864864864865 1 1.4864864864865 0
381.68386366801 1.5135135135135 1 1.5135135135135 0
381.68386366801 1.5405405405405 1 1.5405405405405 0
381.68386366801 1.5675675675676 1 1.5675675675676 0
381.68386366801 1.5945945945946 1 1.5945945945946 0
332.30865564237 1.6216216216216 1 1.6216216216216 0
332.30865564237 1.6486486486486 1 1.6486486486486 0
332.30865564237 1.6756756756757 1 1.6756756756757 0
268.63230207181 1.7027027027027 1 1.7027027027027 0
268.63230207181 1.7297297297297 1 1.7297297297297 0
268.63230207181 1.7567567567568 1 1.7567567567568 0
268.63230207181 1.7837837837838 1 1.7837837837838 0
189.80396756753 1.8108108108108 1 1.8108108108108 0
189.80396756753 1.8378378378378 1 1.8378378378378 0
189.80396756753 1.8648648648649 1 1.8648648648649 0
189.80396756753 1.8918918918919 1 1.8918918918919 0
98.817079545211 1.9189189189189 1 1.9189189189189 0
98.817079545211 1.9459459459459 1 1.9459459459459 0
98.817079545211 1.972972972973 1 1.972972972973 0
98.817079545211 2 1 2 0
