time,Mux(4)
21.8,0.692201647445265
21.9,0.69615812367704
22,0.70011946941733
22.1,0.704084139821072
22.2,0.708050577271504
22.3,0.712017213323041
22.4,0.715982470704745
22.5,0.719944765379222
22.6,0.723902508651423
22.7,0.727854109321479
22.8,0.731797975875404
22.9,0.735732518707229
23,0.739656152365847
23.1,0.743567297819669
23.2,0.747464384731962
23.3,0.75134585373962
23.4,0.755210158728003
23.5,0.759055769094383
23.6,0.762881171992543
23.7,0.766684874551047
23.8,0.770465406057779
23.9,0.774221320103434
24,0.777951196676767
24.1,0.781653644204628
24.2,0.785327301529962
24.3,0.788970839821293
24.4,0.792582964407437
24.5,0.796162416531552
24.6,0.799707975019013
24.7,0.803218457853967
24.8,0.806692723660328
24.9,0.810129673100011
25,0.813528250375182
25.1,0.816887445552974
25.2,0.820206298695896
25.3,0.823483905732715
25.4,0.826719424757438
25.5,0.829912081597706
25.6,0.833061174205113
25.7,0.836166075854678
25.8,0.839226237298562
25.9,0.842241188048133
26,0.845210536940696
26.1,0.848133972118029
26.2,0.851011260516427
26.3,0.853842246944293
26.4,0.856626852805482
26.5,0.859365074515111
26.6,0.862056981645984
26.7,0.864702714837709
26.8,0.867302483496354
26.9,0.869856563309427
27,0.872365293598869
27.1,0.874829074533053
27.2,0.87724836421753
27.3,0.879623675683226
27.4,0.881955573789797
27.5,0.884244672061074
27.6,0.886491629468659
27.7,0.888697147178977
27.8,0.890861965278245
27.9,0.89298685948909
28,0.895072637891661
28.1,0.89712013766134
28.2,0.899130221834301
28.3,0.901103776111358
28.4,0.903041705709702
28.5,0.904944932271389
28.6,0.906814390836522
28.7,0.908651026888436
28.8,0.910455793477265
28.9,0.912229648427669
29,0.913973551635696
29.1,0.915688462459074
29.2,0.91737533720471
29.3,0.919035126718751
29.4,0.920668774097414
29.5,0.922277212560448
29.6,0.923861363524244
29.7,0.925422134869916
29.8,0.92696041937196
29.9,0.928477093249998
30,0.929973014815514
30.1,0.93144902319649
30.2,0.932905937131304
30.3,0.934344553828736
30.4,0.93576564789401
30.5,0.937169970322204
30.6,0.938558247560797
30.7,0.939931180643028
30.8,0.941289444393256
30.9,0.94263368670511
31,0.943964527892635
31.1,0.945282560114277
31.2,0.946588346869074
31.3,0.947882422564184
31.4,0.949165292152591
31.5,0.950437430839616
31.6,0.951699283856756
31.7,0.95295126630122
31.8,0.954193763039461
31.9,0.955427128672977
32,0.956651687564576
32.1,0.957867733923303
32.2,0.959075531946233
32.3,0.960275316015297
32.4,0.961467290947368
32.5,0.962651632295788
32.6,0.963828486701607
32.7,0.964997972292736
32.8,0.966160179129325
32.9,0.967315169693617
33,0.968462979422604
33.1,0.969603617281788
33.2,0.970737066378388
33.3,0.971863284612342
33.4,0.972982205363427
33.5,0.974093738180112
33.6,0.975197768910423
33.7,0.976294157487187
33.8,0.977382735850148
33.9,0.978463308072529
34,0.979535652032896
34.1,0.980599521624469
34.2,0.981654648983663
34.3,0.982700746557425
34.4,0.983737508972733
34.5,0.984764614726074
34.6,0.985781727726008
34.7,0.986788498724262
34.8,0.987784566661766
34.9,0.988769559951403
35,0.989743097713951
35.1,0.990704790978472
35.2,0.991654243855049
35.3,0.992591054685077
35.4,0.993514817172475
35.5,0.99442512149778
35.6,0.995321555416039
35.7,0.996203705338735
35.8,0.997071157399481
35.9,0.997923498502781
36,0.998760317354929
36.1,0.999581205475909
36.2,1.00038575819104
36.3,1.00117357560103
36.4,1.0019442635289
36.5,1.00269743444257
36.6,1.00343270835137
36.7,1.00414971367524
36.8,1.00484808808508
36.9,1.00552747931296
37,1.00618754593071
37.1,1.00682795809574
37.2,1.00744839826285
37.3,1.00804856186082
37.4,1.00862815793281
37.5,1.0091869097398
37.6,1.00972455532654
37.7,1.01024084805069
37.8,1.01073555707643
37.9,1.01120846783415
38,1.01165938244762
38.1,1.01208812012919
38.2,1.01249451754279
38.3,1.01287842913433
38.4,1.01323972742824
38.5,1.0135783032894
38.6,1.01389406614902
38.7,1.01418694419357
38.8,1.01445688451582
38.9,1.01470385322705
39,1.01492783552997
39.1,1.01512883575173
39.2,1.01530687733695
39.3,1.0154620028006
39.4,1.01559427364083
39.5,1.0157037702122
39.6,1.0157905915597
39.7,1.01585485521429
39.8,1.0158966969507
39.9,1.01591627050869
40,1.01591374727859
40.1,1.01588931595271
40.2,1.01584318214374
40.3,1.01577556797183
40.4,1.01568671162177
40.5,1.01557686687215
40.6,1.01544630259804
40.7,1.01529530224915
40.8,1.01512416330531
40.9,1.0149331967111
41,1.01472272629168
41.1,1.01449308815166
41.2,1.01424463005908
41.3,1.01397771081635
41.4,1.01369269962016
41.5,1.01338997541228
41.6,1.01306992622315
41.7,1.01273294851013
41.8,1.01237944649214
41.9,1.01200983148269
42,1.01162452122283
42.1,1.01122393921589
42.2,1.01080851406567
42.3,1.01037867881979
42.4,1.0099348703198
42.5,1.00947752855946
42.6,1.00900709605274
42.7,1.00852401721273
42.8,1.00802873774265
42.9,1.00752170404005
43,1.00700336261523
43.1,1.0064741595246
43.2,1.00593453981993
43.3,1.00538494701417
43.4,1.00482582256432
43.5,1.00425760537205
43.6,1.00368073130243
43.7,1.00309563272128
43.8,1.00250273805128
43.9,1.00190247134727
44,1.00129525189091
44.1,1.0006814938047
44.2,1.00006160568568
44.3,0.999435990258657
44.4,0.998805044048972
44.5,0.998169157074858
44.6,0.997528712559167
44.7,0.996884086660358
44.8,0.996235648222608
44.9,0.995583758544772
45,0.994928771167984
45.1,0.994271031681618
45.2,0.993610877547308
45.3,0.9929486379407
45.4,0.992284633610598
45.5,0.99161917675512
45.6,0.990952570914527
45.7,0.990285110880273
45.8,0.989617082619901
45.9,0.988948763217349
46,0.988280420828252
46.1,0.987612314649797
46.2,0.986944694904863
46.3,0.9862778028403
46.4,0.985611870739363
46.5,0.984947121948219
46.6,0.984283770916315
46.7,0.983622023250115
46.8,0.982962075779675
46.9,0.982304116637374
47,0.981648325348141
47.1,0.980994872930478
47.2,0.980343922007617
47.3,0.979695626928144
47.4,0.979050133895506
47.5,0.978407581105754
47.6,0.97776809889299
47.7,0.97713180988194
47.8,0.976498829147146
47.9,0.975869264378236
48,0.975243216050804
48.1,0.9746207776024
48.2,0.974002035613174
48.3,0.973387069990712
48.4,0.972775954158627
48.5,0.972168755248466
48.6,0.971565534294532
48.7,0.970966346431195
48.8,0.970371241092293
48.9,0.969780262212251
49,0.969193448428526
49.1,0.968610833285014
49.2,0.968032445436063
49.3,0.96745830885075
49.4,0.966888443017068
49.5,0.966322863145713
49.6,0.965761580373145
49.7,0.965204601963617
49.8,0.964651931509879
49.9,0.96410356913226
50,0.963559511675873
50.1,0.963019752905642
50.2,0.962484283698903
50.3,0.961953092234207
50.4,0.961426164169639
50.5,0.960903482798914
50.6,0.960385029189027
50.7,0.959870782312646
50.8,0.959360719183633
50.9,0.958854814997975
51,0.958353043279473
51.1,0.95785537602851
51.2,0.95736178387226
51.3,0.956872236214792
51.4,0.956386701385945
51.5,0.955905146787993
51.6,0.95542753903945
51.7,0.954953844115429
51.8,0.954484027484164
51.9,0.954018054239403
52,0.953555889228372
52.1,0.95309749717517
52.2,0.952642842799405
52.3,0.952191890929977
52.4,0.95174460661391
52.5,0.951300955220129
52.6,0.950860902538179
52.7,0.95042441487182
52.8,0.949991459127456
52.9,0.949562002897433
53,0.949136014538159
53.1,0.948713463243093
53.2,0.94829431911061
53.3,0.947878553206768
53.4,0.947466137623033
53.5,0.947057045528991
53.6,0.946651251220133
53.7,0.946248730160752
53.8,0.945849459022045
53.9,0.945453415715476
54,0.945060579421527
54.1,0.944670930613889
54.2,0.944284451079214
54.3,0.943901123932532
54.4,0.943520933628438
54.5,0.943143865968178
54.6,0.942769908102722
54.7,0.942399048531991
54.8,0.942031277100319
54.9,0.941666584988332
55,0.94130496470133
55.1,0.940946410054336
55.2,0.94059091615395
55.3,0.940238479377146
55.4,0.939889097347138
55.5,0.939542768906496
55.6,0.939199494087614
55.7,0.938859274080715
55.8,0.938522111199505
55.9,0.938188008844639
56,0.937856971465146
56.1,0.937529004517943
56.2,0.937204114425588
56.3,0.936882308532415
56.4,0.93656359505919
56.5,0.936247983056409
56.6,0.93593548235641
56.7,0.93562610352438
56.8,0.935319857808441
56.9,0.935016757088906
57,0.934716813826834
57.1,0.934420041012021
57.2,0.934126452110544
57.3,0.933836061011948
57.4,0.933548881976228
57.5,0.933264929580678
57.6,0.93298421866673
57.7,0.932706764286899
57.8,0.932432581651899
57.9,0.932161686078059
58,0.931894092935106
58.1,0.931629817594414
58.2,0.931368875377811
58.3,0.931111281507005
58.4,0.930857051053728
58.5,0.930606198890663
58.6,0.930358739643219
58.7,0.930114687642227
58.8,0.929874056877637
58.9,0.929636860953243
59,0.929403113042517
59.1,0.92917282584562
59.2,0.92894601154761
59.3,0.928722681777924
59.4,0.928502847571174
59.5,0.928286519329292
59.6,0.928073706785101
59.7,0.927864418967283
59.8,0.927658664166867
59.9,0.927456449905189
60,0.927257782903415
60.1,0.927062669053608
60.2,0.926871113391401
60.3,0.926683120070254
60.4,0.926498692337353
60.5,0.926317832511138
60.6,0.926140541960481
60.7,0.925966821085522
60.8,0.925796669300166
60.9,0.925630085016234
61,0.925467065629295
61.1,0.925307607506145
61.2,0.925151705973941
61.3,0.924999355310983
61.4,0.924850548739131
61.5,0.924705278417841
61.6,0.924563535439809
61.7,0.924425309828196
61.8,0.924290590535431
61.9,0.924159365443549
62,0.924031621366052
62.1,0.92390734405127
62.2,0.923786518187181
62.3,0.923669127407671
62.4,0.923555154300195
62.5,0.923444580414813
62.6,0.923337386274561
62.7,0.923233551387115
62.8,0.923133054257732
62.9,0.923035872403399
63,0.922941982368178
63.1,0.922851359739685
63.2,0.922763979166698
63.3,0.92267981437782
63.4,0.922598838201206
63.5,0.922521022585277
63.6,0.922446338620417
63.7,0.922374756561588
63.8,0.922306245851845
63.9,0.922240775146694
64,0.922178312339246
64.1,0.922118824586137
64.2,0.922062278334153
64.3,0.922008639347521
64.4,0.921957872735804
64.5,0.921909942982375
64.6,0.921864813973392
64.7,0.921822449027253
64.8,0.921782810924448
64.9,0.921745861937807
65,0.921711563863024
65.1,0.921679878049485
65.2,0.921650765431296
65.3,0.921624186558489
65.4,0.921600101628326
65.5,0.921578470516715
65.6,0.92155925280962
65.7,0.921542407834467
65.8,0.921527894691477
65.8999999999999,0.921515672284896
66,0.921505699354068
66.1,0.92149793450431
66.2,0.921492336237553
66.3,0.921488862982695
66.4,0.921487473125651
66.5,0.921488125039031
66.6,0.921490777111433
66.7,0.921495387776301
66.8,0.92150191554032
66.9,0.921510319011319
67,0.921520556925632
67.1,0.921532588174878
67.2,0.921546371832073
67.3,0.921561867176882
67.4,0.921579033719929
67.5,0.921597831226131
67.6,0.921618219737099
67.7,0.921640159592621
67.8,0.921663611451324
67.9,0.921688536310488
68,0.921714895525066
68.1,0.921742650825942
68.2,0.921771764337385
68.3,0.921802198593744
68.4,0.921833916555376
68.5,0.921866881623785
68.6,0.921901057656005
68.7,0.921936408978182
68.8,0.921972900398402
68.9,0.922010497218727
69,0.922049165246439
69.1,0.922088870804524
69.2,0.922129580741363
69.3,0.922171262439639
69.4,0.922213883824473
69.5,0.922257413370796
69.6,0.922301820109938
69.7,0.922347073635463
69.8,0.922393144108245
69.9,0.922440002260803
70,0.922487619400891
70.1,0.922535967414364
70.2,0.922585018767323
70.3,0.922634746507555
70.4,0.922685124265272
70.5,0.922736126253185
70.6,0.9227877272659
70.7,0.922839902678662
70.8,0.922892628445476
70.8999999999999,0.922945881096593
71,0.9229996377354
71.1,0.923053876034732
71.2,0.92310857423261
71.3,0.923163711127436
71.4,0.923219266072656
71.5,0.92327521897092
71.6,0.923331550267742
71.7,0.923388240944709
71.8,0.923445272512233
71.9,0.923502627001879
72,0.923560286958284
72.1,0.9236182354307
72.2,0.923676455964171
72.3,0.923734932590376
72.4,0.923793649818149
72.5,0.923852592623696
72.6,0.923911746440559
72.7,0.923971097149314
72.8,0.924030631067037
72.9,0.924090334936568
73,0.924150195915589
73.1,0.924210201565531
73.2,0.924270339840343
73.3,0.924330599075136
73.4,0.924390967974725
73.5,0.924451435602092
73.6,0.924511991366784
73.7,0.924572625013274
73.8,0.924633326609293
73.9,0.924694086534159
74,0.924754895467137
74.1,0.924815744375813
74.2,0.924876624504532
74.3,0.924937527362896
74.4,0.924998444714353
74.5,0.925059368564887
74.6,0.925120291151822
74.7,0.925181204932763
74.8,0.925242102574678
74.9,0.925302976943143
75,0.925363821091762
75.1,0.925424628251768
75.2,0.92548539182183
75.3,0.925546105358067
75.4,0.925606762564284
75.5,0.925667357282432
75.6,0.925727883483319
75.7,0.925788335257566
75.8,0.925848706806819
75.8999999999999,0.925908992435234
76,0.925969186541222
76.1,0.926029283609488
76.2,0.926089278203349
76.3,0.926149164957337
76.4,0.92620893857011
76.5,0.926268593797654
76.6,0.926328125446787
76.7,0.926387528368971
76.8,0.92644679745444
76.9,0.926505927626626
77,0.926564913836904
77.1,0.926623751059647
77.2,0.926682434287601
77.3,0.926740958527555
77.4,0.926799318796342
77.5,0.92685751011714
77.6,0.926915527516082
77.7,0.926973366019173
77.8,0.927031020649515
77.9,0.92708848642482
78,0.927145758355232
78.1,0.927202831441436
78.2,0.927259700673053
78.3,0.927316361027324
78.4,0.927372807468059
78.5,0.927429034944874
78.6,0.927485038392686
78.7,0.92754081273146
78.8,0.927596352866226
78.9,0.927651653687324
79,0.927706710070897
79.1,0.927761516879617
79.2,0.927816068963623
79.3,0.927870361161688
79.4,0.927924388302579
79.5,0.927978145206632
79.6,0.928031626687499
79.7,0.928084827554082
79.8,0.92813774261265
79.9,0.928190366669104
80,0.9282426945314
80.1,0.928294721012122
80.2,0.928346440931186
80.3,0.928397849118671
80.4,0.928448940417771
80.5,0.928499709687848
80.6,0.928550151807598
80.7,0.92860026167829
80.8,0.928650034227099
80.8999999999999,0.928699464410511
81,0.928748547217786
81.1,0.928797277674485
81.2,0.928845650846029
81.3,0.928893661841316
81.4,0.928941305816353
81.5,0.928988577977911
81.6,0.9290354735872
81.7,0.929081987963544
81.8,0.929128116488051
81.8999999999999,0.929173854607287
82,0.929219197836907
82.1,0.929264141765278
82.2,0.92930868205707
82.3,0.929352814456805
82.4,0.929396534792346
82.5,0.929439838978351
82.6,0.929482723019662
82.7,0.929525183014626
82.8,0.929567215158341
82.9,0.929608815745831
83,0.929649981175137
83.1,0.929690707950318
83.2,0.929730992684357
83.3,0.929770832101977
83.4,0.929810223042341
83.5,0.929849162461664
83.6,0.929887647435699
83.7,0.929925675162114
83.8,0.929963242962754
83.9,0.930000348285783
84,0.930036988707692
84.1,0.930073161935192
84.2,0.930108865806962
84.3,0.930144098295263
84.4,0.930178857507414
84.5,0.930213141687115
84.6,0.930246949215633
84.7,0.930280278612837
84.8,0.930313128538089
84.9,0.930345497790975
85,0.9303773853119
85.1,0.930408790182533
85.2,0.930439711626094
85.3,0.930470149007502
85.4,0.930500101833386
85.5,0.930529569751945
85.6,0.930558552552656
85.7,0.930587050165865
85.8,0.930615062662211
85.8999999999999,0.930642590251946
86,0.930669633284102
86.1,0.930696192245535
86.2,0.930722267759834
86.3,0.930747860586119
86.4,0.93077297161771
86.5,0.930797601880676
86.6,0.930821752532275
86.7,0.930845424859282
86.8,0.93086862027621
86.8999999999999,0.930891340323423
87,0.93091358666516
87.1,0.930935361087455
87.2,0.930956665495967
87.3,0.930977501913721
87.4,0.930997872478777
87.5,0.931017779441809
87.6,0.931037225163608
87.7,0.931056212112518
87.8,0.931074742861814
87.9,0.931092820087006
88,0.931110446563091
88.1,0.931127625161751
88.2,0.931144358848506
88.3,0.93116065067982
88.4,0.931176503800166
88.5,0.931191921439052
88.6,0.931206906908031
88.7,0.931221463597663
88.8,0.931235594974471
88.9,0.931249304577869
89,0.931262596017079
89.1,0.931275472968042
89.2,0.93128793917031
89.3,0.931299998423956
89.4,0.931311654586464
89.5,0.931322911569632
89.6,0.931333773336496
89.7,0.931344243898247
89.8,0.931354327311181
89.9,0.93136402767366
90,0.931373349123095
90.1,0.931382295832968
90.2,0.931390872009857
90.3,0.931399081890529
90.4,0.931406929739042
90.5,0.931414419843893
90.6,0.931421556515209
90.7,0.931428344081986
90.8,0.931434786889358
90.8999999999999,0.931440889295938
91,0.931446655671191
91.1,0.931452090392868
91.2,0.931457197844492
91.3,0.931461982412914
91.4,0.931466448485894
91.5,0.93147060044979
91.6,0.931474442687271
91.7,0.931477979575102
91.8,0.931481215482011
91.8999999999999,0.931484154766597
92,0.931486801775325
92.1,0.93148916084057
92.2,0.931491236278751
92.3,0.931493032388512
92.4,0.93149455344899
92.5,0.931495803718144
92.6,0.931496787431158
92.7,0.93149750879891
92.8,0.931497972006521
92.9,0.931498181211956
93,0.931498140544729
93.1,0.931497854104635
93.2,0.931497325960593
93.3,0.931496560149528
93.4,0.931495560675341
93.5,0.931494331507939
93.6,0.931492876582335
93.7,0.93149119979781
93.8,0.931489305017157
93.9,0.931487196065969
94,0.931484876732001
94.1,0.931482350764603
94.2,0.931479621874203
94.3,0.931476693731855
94.4,0.931473569968847
94.5,0.931470254176368
94.6,0.931466749905229
94.7,0.931463060665641
94.8,0.931459189927049
94.9,0.931455141118008
95,0.931450917626131
95.1,0.931446522798061
95.2,0.931441959939507
95.3,0.931437232315323
95.4,0.93143234314962
95.5,0.931427295625945
95.6,0.931422092887464
95.7,0.931416738037226
95.8,0.931411234138427
95.8999999999999,0.931405584214738
96,0.931399791250639
96.1,0.931393858191808
96.2,0.931387787945532
96.3,0.93138158338114
96.4,0.931375247330473
96.5,0.931368782588368
96.6,0.931362191913168
96.7,0.931355478027262
96.8,0.931348643617631
96.8999999999999,0.931341691336415
97,0.9313346238015
97.1,0.931327443597116
97.2,0.931320153274451
97.3,0.931312755352271
97.4,0.931305252317545
97.5,0.931297646626095
97.6,0.931289940703231
97.7,0.931282136944401
97.8,0.931274237715843
97.9,0.931266245355243
98,0.931258162172387
98.1,0.931249990449807
98.2,0.931241732443441
98.3,0.931233390383274
98.4,0.931224966473978
98.5,0.931216462895556
98.6,0.931207881803967
98.7,0.931199225331743
98.8,0.931190495588605
98.9,0.931181694662065
99,0.931172824618011
99.1,0.931163887501292
99.2,0.931154885336283
99.3,0.931145820127435
99.4,0.931136693859814
99.5,0.931127508499626
99.6,0.93111826599473
99.7,0.931108968275119
99.8,0.931099617253405
99.9,0.931090214825275
100,0.931080762869935
100.1,0.931071263250525
100.2,0.931061717814534
100.3,0.931052128394187
100.4,0.931042496806804
100.5,0.931032824855167
100.6,0.931023114327831
100.7,0.931013366999453
100.8,0.931003584631071
100.9,0.930993768970387
101,0.930983921752023
101.1,0.930974044697745
101.2,0.930964139516687
101.3,0.93095420790555
101.4,0.930944251548772
101.5,0.930934272118699
101.6,0.930924271275713
101.7,0.930914250668358
101.8,0.930904211933444
101.9,0.930894156696132
102,0.930884086570003
102.1,0.930874003157102
102.2,0.930863908047974
102.3,0.930853802821683
102.4,0.930843689045807
102.5,0.93083356827642
102.6,0.930823442058063
102.7,0.9308133119237
102.8,0.930803179394645
102.9,0.930793045980497
103,0.930782913179042
103.1,0.930772782476162
103.2,0.930762655345705
103.3,0.93075253324937
103.4,0.930742417636566
103.5,0.930732309944263
103.6,0.930722211596836
103.7,0.930712124005891
103.8,0.930702048570096
103.9,0.930691986674987
104,0.930681939692788
104.1,0.930671908982202
104.2,0.930661895888212
104.3,0.930651901741871
104.4,0.930641927860081
104.5,0.930631975545381
104.6,0.930622046085716
104.7,0.930612140754219
104.8,0.930602260808979
104.9,0.930592407492806
105,0.930582582033013
105.1,0.930572785641171
105.2,0.93056301951289
105.3,0.93055328482758
105.4,0.930543582748222
105.5,0.930533914421148
105.6,0.930524280975812
105.7,0.930514683524566
105.8,0.930505123162447
105.9,0.930495600966959
106,0.930486117997868
106.1,0.930476675296989
106.2,0.930467273888001
106.3,0.930457914776236
106.4,0.930448598948511
106.5,0.930439327372933
106.6,0.930430100998736
106.7,0.930420920756108
106.8,0.930411787556043
106.9,0.930402702290182
107,0.930393665830678
107.1,0.930384679030061
107.2,0.930375742721119
107.3,0.930366857716784
107.4,0.930358024810019
107.5,0.930349244773738
107.6,0.930340518360713
107.7,0.930331846303499
107.8,0.930323229314379
107.9,0.930314668085295
108,0.930306163287822
108.1,0.930297715573124
108.2,0.93028932557194
108.3,0.930280993894567
108.4,0.930272721130865
108.5,0.930264507850263
108.6,0.930256354601783
108.7,0.930248261914075
108.8,0.930240230295457
108.9,0.930232260233964
109,0.930224352197423
109.1,0.930216506633524
109.2,0.930208723969898
109.3,0.930201004614225
109.4,0.930193348954324
109.5,0.930185757358285
109.6,0.93017823017459
109.7,0.930170767732239
109.8,0.93016337034091
109.9,0.930156038291103
110,0.930148771854305
110.1,0.930141571283165
110.2,0.930134436811677
110.3,0.930127368655358
110.4,0.930120367011457
110.5,0.930113432059159
110.6,0.930106563959796
110.7,0.930099762857066
110.8,0.930093028877262
110.9,0.930086362129504
111,0.930079762705986
111.1,0.930073230682218
111.2,0.930066766117274
111.3,0.930060369054064
111.4,0.930054039519585
111.5,0.930047777525199
111.6,0.930041583066894
111.7,0.930035456125574
111.8,0.930029396667332
111.9,0.93002340464374
112,0.930017479992139
112.1,0.930011622635923
112.2,0.93000583248484
112.3,0.930000109435282
112.4,0.929994453370591
112.5,0.929988864161352
112.6,0.929983341665704
112.7,0.929977885729632
112.8,0.929972496187279
112.9,0.929967172861245
113,0.929961915562895
113.1,0.92995672409266
113.2,0.929951598240341
113.3,0.929946537785414
113.4,0.929941542497334
113.5,0.929936612135832
113.6,0.929931746451217
113.7,0.929926945184671
113.8,0.929922208068551
113.9,0.929917534826675
114,0.92991292517462
114.1,0.929908378820005
114.2,0.929903895462784
114.3,0.929899474795516
114.4,0.92989511650366
114.5,0.929890820265839
114.6,0.929886585754116
114.7,0.929882412634263
114.8,0.929878300566024
114.9,0.929874249203382
115,0.929870258194799
115.1,0.929866327183483
115.2,0.929862455807621
115.3,0.929858643700639
115.4,0.929854890491418
115.5,0.929851195804545
115.6,0.929847559260523
115.7,0.929843980476008
115.8,0.929840459064019
115.9,0.929836994634147
116,0.92983358679277
116.1,0.929830235143244
116.2,0.929826939286104
116.3,0.929823698819256
116.4,0.929820513338154
116.5,0.929817382435988
116.6,0.929814305703854
116.7,0.929811282730921
116.8,0.929808313104598
116.9,0.929805396410685
117,0.929802532233527
117.1,0.929799720156169
117.2,0.929796959760484
117.3,0.929794250627322
117.4,0.929791592336632
117.5,0.929788984467591
117.6,0.92978642659872
