time A A1 A2 A3 A4 A5 A6 A7 A8 B C_int Calc_rho power_int lambda power_scalar
0 6796.8768044252 202.26453040518 919.65228643596 617.36706230143 1329.055450741 2193.665427969 687.32334327708 664.36732199143 183.18138130409 0.57626916615861 20747.009993282 0 1.0896302378092 0 1
1.2732395447352 6649.6008032896 201.96832877753 916.68544649954 614.44850384994 1312.0580514064 2143.3989896154 661.60561727701 628.28844145454 171.14742440919 0.57626916615861 20721.016610671 0.00035252026715755 1.0022598504476 2.6251062330856e-14 1
2.5464790894703 6916.4478513236 202.41454627093 921.13668586478 618.8372874535 1338.61784096 2227.2097124496 708.84131805879 701.97576807617 197.41469218981 0.57626916615861 20756.837998426 9.0472463282471e-05 1.2086698875961 -1.7577229774574e-14 1.2059446330772
3.8197186342055 6962.3048051734 202.62375605704 923.19127035805 620.82723049241 1349.1696141108 2253.3043286625 716.98931375297 701.95752929543 194.24176244417 0.57626916615861 20775.026630779 4.5440246747603e-05 1.1512830348503 2.215566700243e-14 1.1486871736269
5.0929581789407 7105.244305931 203.04120114278 927.29157891829 624.79765271321 1370.370158504 2308.6250798935 740.16643184587 728.44065141602 202.51155149734 0.57626916615861 20812.035559966 -9.4928487088793e-05 1.2154981163335 -2.0664077203451e-14 1.2127574658315
6.3661977236758 7208.3031744928 203.46729019624 931.41581712465 628.73684412444 1389.7256441223 2353.2760584752 755.31281414199 741.0085771332 205.36012917475 0.57626916615861 20851.407257726 -0.00019613384189957 1.2253836881179 -3.5335643715686e-15 1.2226207480731
7.639437268411 7341.628605268 204.00836709942 936.60700090253 633.6624478374 1413.2881098607 2407.0956417945 774.71174710271 761.04122089058 211.21406978015 0.57626916615861 20901.706797167 -0.00032706141480224 1.2641827470344 -8.5752890590232e-15 1.261332324616
8.9126768131461 7471.7695716922 204.61915715536 942.39297763579 639.09670054451 1437.99498073 2460.4473910088 792.80162323785 778.4744844902 215.94225688974 0.57626916615861 20959.162359783 -0.00045486179594534 1.2908776909403 -4.8858193388831e-15 1.2879670779627
10.185916357881 7612.4038649699 205.3209467683 948.97199647619 645.22663785234 1464.8996735931 2517.0425507532 812.00867788565 797.61644976724 221.31693187399 0.57626916615861 21025.497491422 -0.00059296678145845 1.3237417453428 -5.4907925183853e-15 1.3207570319729
11.459155902616 7752.5924426899 206.09627282447 956.15769988621 651.86153784305 1492.8020589977 2573.4316552486 830.52333454249 815.51059560698 226.20928774043 0.57626916615861 21099.28059603 -0.00073063406760811 1.3522601941422 9.6005422634149e-15 1.3492111786562
12.732395447352 7893.1959844091 206.94265961415 963.91668349719 658.9639242922 1521.4953353259 2629.4827691429 848.5656857078 832.86114370444 230.96778312446 0.57626916615861 21180.294405476 -0.00086870885462949 1.3804395159176 -4.1522470466328e-15 1.3773269629638
14.005634992087 8029.3217097309 207.84737399508 972.11520210839 666.39908422026 1550.2309339865 2683.4094440485 865.38873444699 848.68086646527 235.25007045984 0.57626916615861 21267.449523005 -0.0010023863587814 1.4053368530631 9.6953446312686e-15 1.4021681627129
15.278874536822 8159.4884371915 208.80139357103 980.65877289114 674.07288279726 1578.5558189981 2734.4396961867 880.847247037 863.00188678706 239.11073892321 0.57626916615861 21359.924428848 -0.0011302120376486 1.427795393464 5.2010496109091e-15 1.4245760646068
16.552114081557 8281.0498330561 209.79301981166 989.42816532239 681.86846792221 1605.9204483961 2781.5225547465 894.60708571786 875.47174063228 242.43835050714 0.57626916615861 21456.648224605 -0.0012495871518086 1.4469337658516 -9.4438898190369e-15 1.4436712846528
17.825353626292 8392.5208685525 210.81162684429 998.31680648876 689.68310122092 1631.8969832081 2824.0032270722 906.53679819217 886.03909349952 245.23323202657 0.57626916615861 21556.610544275 -0.0013590533807316 1.4628991915929 -1.953908915927e-14 1.4596007122699
19.098593171027 8492.3086861159 211.845953347 1007.2137378678 697.41129463398 1656.0711323619 2861.2549897485 916.48453076452 894.57072879119 247.45631860096 0.57626916615861 21658.73209061 -0.0014570465143961 1.475406910918 4.6713591408272e-15 1.4720802297519
