time A A1 A2 A3 A4 A5 A6 A7 A8 B C_int Calc_rho power_int lambda power_scalar
0 6796.8768044252 202.26453040518 919.65228643596 617.36706230143 1329.055450741 2193.665427969 687.32334327708 664.36732199143 183.18138130409 0.57626916615861 20747.009993282 0 1.0896302378092 0 1
0.039788735772974 6787.2515044657 202.25427623236 919.54928276334 617.2648930692 1328.4121641298 2191.4765826375 685.85425188877 661.08416466282 181.35588908185 0.57626916615861 20746.185215586 0.00021734521384216 1.0022598504476 -5.5708979194605e-15 1
0.079577471545948 6794.6505787078 202.26164091292 919.62335348392 617.33843197826 1328.8774740884 2193.0728575285 686.94618468367 663.63944302158 182.89119301049 0.57626916615861 20746.776843259 0.00021007921195031 1.1522592494333 -1.9470128662377e-14 1.149661187085
0.11936620731892 6801.7369576854 202.26909194098 919.69824208844 617.41273880485 1329.3459142001 2194.6696587916 688.02253503951 666.06683802707 184.25193879281 0.57626916615861 20747.375440807 0.00020312028149859 1.153028654656 -2.0387878358976e-14 1.1504288574875
0.1591549430919 6808.5471333038 202.27663576229 919.77401364957 617.48787823828 1329.8178950036 2196.2684620776 689.08471719883 668.37646389933 185.46106747435 0.57626916615861 20747.981586598 0.00019643258688863 1.1538596938368 -1.6933174776666e-14 1.1512580228785
0.19894367886487 6815.134730024 202.28430098575 919.8509556354 617.56413538436 1330.2952097426 2197.8754279258 690.13725960392 670.58485382475 186.54258692148 0.57626916615861 20748.59762531 0.00018996346809545 1.1549395057902 -1.7039907341787e-14 1.1523354001204
0.23873241463784 6821.5494296798 202.29211661209 919.92935896408 617.64179843609 1330.779661397 2199.4967041115 691.18460972901 672.70760936665 187.51757106337 0.57626916615861 20749.22591984 0.00018366413681299 1.1562701439564 -9.8862202764866e-15 1.1536630380235
0.27852115041082 6827.8372246587 202.30011183571 920.00951601825 617.7211567116 1331.2730506741 2201.1383864255 692.23111045829 674.75940050309 188.40449203212 0.57626916615861 20749.868837166 0.00017748942782679 1.1578521645222 9.3111018982371e-15 1.1552414915205
0.31830988618379 6834.0406661387 202.30831588435 920.09171905972 617.8024990981 1331.7771666034 2202.806488199 693.28098239578 676.75397729734 189.21951760107 0.57626916615861 20750.528737085 0.0001713975552418 1.1596849313688 -3.2138669566109e-15 1.1570701259268
0.35809862195676 6840.1990833201 202.31675786747 920.1762587403 617.88611259383 1332.2937777697 2204.5069120394 694.33830778793 678.70418335907 189.97677316244 0.57626916615861 20751.207961574 0.00016534989719337 1.1617666802602 5.0418651846111e-15 1.1591471809844
0.39788735772974 6846.3487764292 202.3254666323 920.26342269007 617.97228092778 1332.8246240513 2206.2454233622 695.40701580303 680.62197056047 190.68857240206 0.57626916615861 20751.908824646 0.00015931080631485 1.1640945724732 1.6398089206191e-14 1.1614698243707
0.43767609350271 6852.5231861583 202.33447062622 920.35349417034 618.06128324377 1333.3714087732 2208.0276254332 696.49086897101 682.51841458574 191.36562035482 0.57626916615861 20752.633602652 0.00015324744334472 1.1666647395799 2.3698606071687e-14 1.1640341963802
0.47746482927569 6858.7530420028 202.34379776464 920.4467507811 618.15339283867 1333.9357912115 2209.8589357011 697.59345062449 684.40373097973 192.01719210168 0.57626916615861 20753.384524929 0.00014712963145757 1.169472320869 3.9559203723196e-14 1.1668354472612
0.51725356504866 6865.0664917598 202.35347530351 920.543463215 618.24887594663 1334.5193793976 2211.7445632468 698.71815321337 686.28729143926 192.65128999761 0.57626916615861 20754.163764753 0.00014092972909452 1.1725114948784 1.4567419974381e-14 1.1698677686778
0.55704230082163 6871.4892142178 202.36352971585 920.64389405104 618.34799056278 1335.1237231807 2213.6894872046 699.86816738372 688.17764013875 193.27478198042 0.57626916615861 20754.97343055 0.00013462251929987 1.175775505872 2.2841796455226e-15 1.173124420126
0.59683103659461 6878.0445169011 202.37398657172 920.74829658266 618.45098530096 1335.7503075149 2215.69843604 701.04647173408 690.08250993763 193.89352321911 0.57626916615861 20755.815557317 0.00012818511373535 1.1792566863986 8.9037234239626e-15 1.1765977514434
0.63661977236758 6884.7534206144 202.3848704214 920.85691367683 618.55809828211 1336.40054595 2217.7758676088 702.25582318784 692.00883837766 194.51246310974 0.57626916615861 20756.692098246 0.00012159686965534 1.182946477284 1.3549985445354e-14 1.1802792227542
0.67640850814056 6891.6347323524 202.39620468129 920.96997666131 618.66955605065 1337.0757743075 2219.9259499322 703.4987479296 693.96278340164 195.13573938816 0.57626916615861 20757.604916511 0.00011483931830896 1.1868354455238 2.1604835617833e-14 1.1841594223232
0.71619724391353 6898.705108058 202.40801152265 921.08770423873 618.78557251734 1337.7772445345 2222.1525426574 704.77753287603 695.94973877545 195.76676093589 0.57626916615861 20758.555777229 0.00010789610331045 1.1909133012969 7.2717532410751e-15 1.1882280835305
0.7559859796865 6905.9791065932 202.42031176291 921.2103014271 618.90634792835 1338.5061187312 2224.4591791876 706.09421766248 697.97434921991 196.40828067366 0.57626916615861 20759.546339571 0.00010075292763892 1.1951689147267 -1.3298866786897e-14 1.1924741015945
0.79577471545948 6913.4692362227 202.43312475988 921.33795852756 619.03206786119 1339.2634633564 2226.8490494925 707.45058714421 700.04052529603 197.06245978491 0.57626916615861 20760.57814906 9.3397507990786e-05 1.1995903333731 6.5028235774203e-15 1.1968855510249
0.83556345123245 6921.185994838 202.4464683087 921.4708501209 619.16290224915 1340.0502436213 2229.3249836272 708.84816442371 702.15145811281 197.73092437425 0.57626916615861 20761.65263003 8.5819535279141e-05 1.2041648012123 7.537085286477e-15 1.2014497045597
0.87535218700542 6929.1379050631 202.46035854214 921.60913409535 619.29900443659 1340.8673180841 2231.8894360011 710.28820442346 704.30963394154 198.41481553882 0.57626916615861 20762.771078308 7.8010640159482e-05 1.2088787795992 -1.3160253306591e-14 1.20615305408
0.9151409227784 6937.3315453625 202.47480983426 921.75295070885 619.4405102683 1341.7154334669 2234.5444704623 711.7716880397 706.51684885168 199.11483373053 0.57626916615861 20763.93465411 6.9964362480812e-05 1.2137179711841 -3.9320740253201e-15 1.2109813344734
0.95492965855137 6945.7715781904 202.48983470807 921.9024216899 619.58753721685 1342.5952197171 2237.2917462695 713.29931691664 708.77422348824 199.83127818411 0.57626916615861 20765.144375204 6.1676123643305e-05 1.2186673470883 -1.4308768454736e-14 1.2159195507473
0.99471839432435 6954.4607762092 202.50544374748 922.05764938161 619.74018355272 1343.5071853428 2240.1325050446 714.87150889454 711.08221813636 200.56408210919 0.57626916615861 20766.401110369 5.3143200850899e-05 1.2237111782257 -2.8300192572505e-15 1.220952009281
1.0345071300973 6963.4000475208 202.52164551421 922.21871593399 619.89852756195 1344.4517130514 2243.0675588006 716.48839418537 713.44064821369 201.31284425956 0.57626916615861 20767.705573199 4.4364702333876e-05 1.2288330708614 -1.2012997351709e-14 1.2260623533035
1.0742958658703 6972.5884608994 202.5384464702 922.38568255102 620.06262681775 1345.4290557315 2246.0972791698 718.14981234856 715.84870036793 202.07685744267 0.57626916615861 20769.058316288 3.5341542569893e-05 1.2340160076255 -2.9742119362629e-15 1.2312336038148
1.1140846016433 6982.0232717966 202.55585090599 922.55858879718 620.23251751097 1346.4393328045 2249.221587923 719.85531011715 718.30494930091 202.85513443694 0.57626916615861 20770.459725852 2.6076416746647e-05 1.2392423927665 -1.5849425303297e-14 1.2364482047376
1.1538733374162 6991.6999501105 202.57386087599 922.73745197162 620.40821384714 1347.4825269976 2252.4399489374 721.60414016752 720.80737553137 203.64643178176 0.57626916615861 20771.910016846 1.6573773492266e-05 1.2444941042678 -7.9284706564864e-15 1.2416880749159
1.1936620731892 7001.6122103787 202.59247614104 922.92226655523 620.58970751543 1348.5584815671 2255.7513617095 723.39526088391 723.35338420829 204.44927179824 0.57626916615861 20773.409228609 6.8397852249543e-06 1.2497525504929 7.6100595794409e-15 1.2469346646329
1.2334508089622 7011.7520452057 202.61169411912 923.11300373793 620.77696723685 1349.6668980165 2259.1543565535 725.22733719911 725.9398251491 205.26196319348 0.57626916615861 20774.957221119 -3.1176846726376e-06 1.2549987332133 1.9728328256343e-14 1.2521690184963
1.2732395447352 7022.1097626112 202.6315098448 923.309611033 620.96993839811 1350.8073343512 2262.6469916126 727.0987425806 728.56301424538 206.08262054548 0.57626916615861 20776.553671893 -1.3289118530619e-05 1.2602133164494 1.8346761150879e-14 1.2573718441246
1.3130282805081 7032.6740278662 202.65191593801 923.51201198417 621.16854277719 1351.9792039017 2266.2268517879 729.00756221853 731.21875634422 206.90918291446 0.57626916615861 20778.198073583 -2.3663385474979e-05 1.2653767004464 3.1923933014329e-14 1.2625235859555
1.3528170162811 7043.4319104619 202.67290258292 923.7201059729 621.37267836749 1353.1817747602 2269.8910497208 730.95159748885 733.90236974893 207.73943181976 0.57626916615861 20779.889732341 -3.4227787552196e-05 1.2704691019008 1.535200914549e-14 1.2676045052921
1.3926057520541 7054.3689365289 202.69445751736 923.9337681297 621.58221930466 1354.4141698529 2273.6362288932 732.92837171923 736.60871237524 208.57100873657 0.57626916615861 20781.627766963 -4.4968111205426e-05 1.2754706378136 9.5255477584889e-15 1.2725947639666
1.4323944878271 7065.4691472727 202.71656603331 924.15284935658 621.79701590302 1355.6753676892 2277.4585689742 734.93513732609 739.33220969057 209.40143229975 0.57626916615861 20783.411108899 -5.5868684659021e-05 1.2803614154592 3.4105924234573e-15 1.2774745141067
1.4721832236 7076.7151635878 202.73921098897 924.37717646358 622.01689480433 1356.9642038035 2281.3537934554 736.96888433316 742.06688443003 210.22811530888 0.57626916615861 20785.238503121 -6.6912441370676e-05 1.2851216251135 2.9295450387023e-14 1.2822239906543
1.511971959373 7088.0882571285 202.76237283272 924.6065524238 622.24165924335 1358.2793729155 2285.3171796446 739.02635030111 744.8063881267 211.04838164069 0.57626916615861 20787.108509917 -7.8080989824048e-05 1.2897316367008 1.244784918126e-14 1.2868236077948
1.551760695146 7099.5684278788 202.78602963924 924.84075674883 622.47108943207 1359.6194318182 2289.3435710387 741.10403166342 747.54403441711 211.85948312127 0.57626916615861 20789.019507607 -8.9354689703409e-05 1.2941720983804 8.2086220897005e-15 1.291254057321
1.591549430919 7111.1344882787 202.81015715792 925.07954598681 622.70494306464 1360.9828030042 2293.4273920988 743.19819646731 750.27283409217 212.65861640687 0.57626916615861 20790.96969621 -0.00010071273450697 1.2984240372519 -6.6542849177863e-15 1.2954964091119
1.6313381666919 7122.7641537559 202.83472887369 925.32265434314 622.94295594307 1362.3677790286 2297.5626654067 745.30489848693 752.98553179566 213.4429398781 0.57626916615861 20792.957102064 -0.00011213324045062 1.3024689603283 -1.1395210153843e-14 1.2995322118776
1.6711269024649 7134.4341394595 202.85971608012 925.56979442313 623.18484272293 1363.7725276017 2301.7430311651 747.41999266801 755.67464425855 214.20959053992 0.57626916615861 20794.979583391 -0.00012359334146135 1.3062889552343 1.1235102963993e-15 1.3033435936308
1.7109156382379 7146.1202628886 202.8850879646 925.82065809475 623.43029777719 1365.1950973971 2305.9617689814 749.53915184733 758.33249992621 214.95570090008 0.57626916615861 20797.034836803 -0.00013506928996058 1.3098667896291 -8.5891890855298e-15 1.3069133608855
1.7507043740108 7157.7975519738 202.91081170533 926.07491746803 623.67899617466 1366.6334245508 2310.211821841 751.65788466841 760.95127979258 215.67841577308 0.57626916615861 20799.120404713 -0.0001465365630016 1.3131860079689 -7.7309197198413e-15 1.310225095201
1.7904931097838 7169.4403581212 202.93685257965 926.33222598684 623.9305947689 1368.0853398245 2314.4858221601 753.77155460687 763.5230592438 216.37490895052 0.57626916615861 20801.233683626 -0.00015796997328037 1.3162310249985 1.1013923363425e-15 1.3132632464631
1.8302818455568 7181.0224735632 202.96317408306 926.59221962686 624.18473339134 1369.5485763897 2318.7761197686 755.87539999204 766.03985066141 217.04239965026 0.57626916615861 20803.371933266 -0.0001693437843762 1.3189872142567 1.6892570051288e-14 1.3160132211897
1.8700705813298 7192.5172524008 202.98973805842 926.8545181935 624.44103614233 1371.0207781941 2323.0748116738 757.96455491572 768.49364655368 217.67816866926 0.57626916615861 20805.532286481 -0.00018063182961641 1.3214409916805 2.1930152048815e-15 1.3184614659465
1.9098593171027 7203.897734512 203.01650483437 927.11872671123 624.69911277179 1372.4995088536 2327.3737734089 760.03407088593 770.87646291668 218.27957412947 0.57626916615861 20807.711759868 -0.00019180763375684 1.3235798921409 -1.0213579938073e-14 1.3205955437104
1.9496480528757 7215.1367715356 203.04343337211 927.38443689551 624.95856014056 1373.9822610144 2331.6646917653 762.07893908583 773.18038254342 218.8440667185 0.57626916615861 20809.907265053 -0.00020284453669952 1.3253926388734 -7.3280661057785e-15 1.322404203143
1.9894367886487 7226.2071540838 203.0704814197 927.6512286977 625.21896375292 1375.4664661231 2335.9390986936 764.09411308843 775.39759798588 219.36920432243 0.57626916615861 20812.115620537 -0.00021371581841757 1.3268692049859 3.1873034146466e-15 1.3238774399606
2.0292255244217 7237.0817392597 203.0976056726 927.91867191196 625.47989934939 1376.9495045368 2340.1884061337 766.07453186352 777.52045385328 219.85266593841 0.57626916615861 20814.333564041 -0.00022439482417909 1.3280008659825 1.074325501292e-14 1.3250065493389
2.0690142601946 7247.7335775839 203.12476193947 928.18632783314 625.740934549 1378.4287159014 2344.4039415329 768.01514291594 779.54148814532 220.29226476665 0.57626916615861 20816.557765245 -0.00023485508919102 1.3287802432023 7.187160105403e-16 1.325784169254
2.1088029959676 7258.1360384095 203.1519053121 928.45375095409 626.00163052928 1379.901409728 2348.5769838001 769.91092538854 781.4534723158 220.68596038158 0.57626916615861 20818.784838854 -0.00024507046175875 1.329201337589 5.9114609932014e-15 1.326204314176
2.1485917317406 7268.2629329224 203.17899033815 928.72049069026 626.26154373227 1381.3648760899 2352.6987994439 771.75691296435 783.24944977328 221.03186989037 0.57626916615861 20821.011357866 -0.00025501522407384 1.3292595535937 -1.5033099169981e-14 1.3262623989178
2.1883804675136 7278.0886338448 203.20597119563 928.98609311984 626.52022758468 1382.8163963669 2356.7606786386 773.54821640471 784.92277253877 221.32827799574 0.57626916615861 20823.233866977 -0.00026466420976512 1.3289517130848 -7.2750410306295e-15 1.3259552525139
2.2281692032865 7287.5881910039 203.23280186783 929.25010272722 626.77723422019 1384.2532539631 2360.7539709701 775.280045565 786.4671357993 221.57364589122 0.57626916615861 20825.448896012 -0.00027399291738872 1.3282760593137 -1.3581486661624e-14 1.3252811221765
2.2679579390595 7296.7374419704 203.25943631758 929.51206413817 627.03211619244 1385.6727449238 2364.6701206169 776.94773073602 787.87661011694 221.76661892848 0.57626916615861 20827.652973298 -0.00028297761907653 1.327232251052 3.8862557351237e-15 1.3242396674468
2.3077466748325 7305.5131170358 203.28582865971 929.77152383522 627.28442816723 1387.0721883827 2368.5007007337 778.54674316787 789.14567107889 221.90603301045 0.57626916615861 20829.842638875 -0.0002915954636259 1.3258213472114 5.8072718455793e-16 1.3228319448487
2.3475354106055 7313.8929378753 203.3119333305 930.02803184251 627.5337285834 1388.4489367727 2372.2374468174 780.07271464506 790.26922620495 221.99091967876 0.57626916615861 20832.014457485 -0.00029982457338757 1.3240457823995 2.1995851662644e-15 1.3210603835005
2.3873241463784 7321.8557092935 203.33770525331 930.28114336951 627.77958127186 1389.8003857355 2375.8722888487 781.52145598947 791.2426389505 222.02050987463 0.57626916615861 20834.165031226 -0.00030764413436185 1.3219093337045 4.0069744173055e-16 1.318928751974
2.4271128821514 7329.3814035834 203.36309999917 930.53042040439 628.02155702374 1391.1239836761 2379.3973820253 782.88897438819 792.0617496911 221.99423637536 0.57626916615861 20836.291011825 -0.00031503447903993 1.3194170797097 -3.4526662000991e-15 1.3164421174014
2.4669016179244 7336.4512370528 203.38807394166 930.77543324802 628.25923509868 1392.4172409043 2382.8051359133 784.17148944816 792.722893587 221.91173491162 0.57626916615861 20838.389112437 -0.00032197716155441 1.3165753518795 -8.4971313992967e-15 1.3136067969714
2.5066903536974 7343.047738405 203.41258440519 931.01576198066 628.49220466556 1393.6777383201 2386.0882418682 785.3654479004 793.22291527254 221.7728439923 0.57626916615861 20840.456118922 -0.00032845502482975 1.3133916793951 -6.4813334292669e-15 1.3104303028885
2.5464790894703 7349.1548071584 203.43658979179 931.2509977347 628.72006606579 1394.9031352457 2389.2396979788 786.46753671092 793.55918019136 221.57760343928 0.57626916615861 20842.48890054 -0.0003344522579517 1.3098747283161 -3.8707264191535e-16 1.3069212816727
2.5862678252433 7354.7577674351 203.46004973429 931.48074417726 628.94243224584 1396.0911775831 2392.2528335649 787.47469517409 793.72958313609 221.32625181956 0.57626916615861 20844.484420024 -0.00033995444898781 1.3060342355489 -6.0550537022542e-15 1.303089448276
2.6260565610163 7359.8434111689 203.48292522334 931.70461875771 629.15892997573 1397.239704966 2395.121330849 788.3841252833 793.73255342963 221.01922268426 0.57626916615861 20846.439742973 -0.00034494862741908 1.301880938915 -1.757354274092e-14 1.2989455163085
2.6658452967892 7364.4000293057 203.50517881096 931.92225444048 629.36920136613 1398.3466571202 2397.8392424903 789.19329964078 793.56705598245 220.65713945443 0.57626916615861 20848.352046557 -0.00034942329477864 1.2974265030069 -9.6319360240916e-15 1.2945011240623
2.7056340325622 7368.4174416578 203.52677455298 932.13329961176 629.57290409096 1399.4100796772 2400.4010115948 789.89997016641 793.23259193977 220.2408100239 0.57626916615861 20850.218627487 -0.00035336845396956 1.2926834426841 -6.6553868069547e-15 1.2897687581786
2.7454227683352 7371.8870133338 203.54767815263 932.33741935179 629.76971253756 1400.4281294914 2402.8014860688 790.50217348347 792.72919437548 219.7712198727 0.57626916615861 20852.036909247 -0.00035677562539902 1.2876650454738 -4.994152365867e-15 1.2847616762247
2.7852115041082 7374.8016637695 203.56785707079 932.53429644479 629.95931874511 1401.3990793297 2405.0359312107 790.99823503163 792.05742149578 219.24952444093 0.57626916615861 20853.80444858 -0.00035963785584656 1.2823852922864 9.9455557996012e-15 1.2794938275874
2.8250002398811 7377.1558685714 203.58728060435 932.72363213891 630.14143313963 1402.3213219356 2407.1000405173 791.38677191815 791.21834747442 218.67704084307 0.57626916615861 20855.518941212 -0.00036194972027515 1.2768587778535 1.959049309998e-14 1.2739797740908
2.8647889756541 7378.9456540071 203.60591995521 932.90514681101 630.31578517435 1403.1933734842 2408.9899443759 791.66669436253 790.21355088095 218.05523896295 0.57626916615861 20857.178226839 -0.00036370731641979 1.2711006318754 1.3366494534525e-14 1.2682346113213
2.9045777114271 7380.1685844724 203.62374828985 933.0785805368 630.48212387593 1404.0138764371 2410.7022166755 791.83720577807 789.04510086482 217.38573201438 0.57626916615861 20858.780293361 -0.00036490825248071 1.2651264405691 1.3025441732493e-14 1.262273890353
2.9443664472001 7380.8237434571 203.64074078976 933.24369356907 630.64021829941 1404.7816018142 2412.2338794189 791.89780156432 787.71554131934 216.67026668211 0.57626916615861 20860.323280401 -0.00036555162843098 1.258952170509 1.3235754731662e-15 1.2561135417594
2.984155182973 7380.9117083355 203.65687469284 933.40026672501 630.7898578929 1405.4954508933 2413.5824053795 791.84826665807 786.22787318125 215.91071291258 0.57626916615861 20861.805482106 -0.00036563801126108 1.2525940933082 9.5865864117767e-16 1.2497698004652
3.023943918746 7380.4345195899 203.67212932613 933.54810168682 630.9308527762 1406.1544563664 2414.7457189142 791.68867193465 784.58553511344 215.109053472 0.57626916615861 20863.225349278 -0.00036516940475503 1.2460687138381 -6.1540891285831e-15 1.2432591341273
3.063732654519 7379.3956449262 203.68648613026 933.68702121865 631.06303393652 1406.7577829728 2415.7221950159 791.41936953238 782.79238276577 214.26737335391 0.57626916615861 20864.581490841 -0.00036414921425216 1.2393927009883 9.1917458075048e-15 1.2365981740511
3.103521390292 7377.799938713 203.69992867573 933.81686930278 631.18625334415 1407.3047276307 2416.5106566898 791.04098716942 780.85266679407 213.38784910632 0.57626916615861 20865.87267468 -0.00036258220681526 1.232582820893 2.6582128459211e-15 1.2298036485673
3.1433101260649 7375.6535973764 203.71244267176 933.93751120034 631.30038399347 1407.794719104 2417.1103707837 790.55442155569 778.77100988413 212.47273818335 0.57626916615861 20867.097827895 -0.00036047446742756 1.2256558746889 5.2493587714633e-16 1.2228923209301
3.1830988618379 7372.9641111479 203.72401596787 934.04883343983 631.40531987259 1408.2273172236 2417.5210423585 789.96083096843 776.55238294287 211.52436837427 0.57626916615861 20868.256036488 -0.00035783335160891 1.2186286389572 -6.0817724741679e-16 1.2158809298936
3.2228875976109 7369.7402127526 203.73463854872 934.15074373875 631.50097586684 1408.6022117021 2417.7428077303 789.26162709007 774.20208067962 210.54512739606 0.57626916615861 20869.346544536 -0.0003546674350262 1.2115178107338 -2.500342073525e-14 1.2087861348459
3.2626763333839 7365.9918085612 203.74430238014 934.24316976588 631.58728668045 1408.919217298 2417.7762202505 788.45846450675 771.72569533027 209.53745234917 0.57626916615861 20870.368752865 -0.00035098644588421 1.2043399552796 -2.1025774196703e-14 1.2016244636975
3.3024650691568 7361.7299447747 203.75300160283 934.32606056524 631.66420798298 1409.1782767486 2417.622249987 787.5532338303 769.12909370202 208.50382035568 0.57626916615861 20871.322217294 -0.00034680123171788 1.1971114597554 -2.6437026605359e-14 1.19441226666
3.3422538049298 7356.966749761 203.76073250909 934.39938629926 631.73171613805 1409.3794585317 2417.2822734379 786.54805182893 766.41839201468 207.44673900134 0.57626916615861 20872.206646494 -0.00034212370276651 1.1898484925475 -1.3655735788725e-14 1.1871656756639
3.3820425407028 7351.7153676548 203.76749344791 934.46313742912 631.7898074519 1409.5229527861 2416.7580594311 785.44525028178 763.59992995575 206.36873687105 0.57626916615861 20873.021899418 -0.00033696676676752 1.1825669583222 3.3512225959533e-16 1.1799005595146
3.4218312764757 7345.989898301 203.77328479951 934.51732441437 631.83849785018 1409.609068629 2416.0517571724 784.24736525245 760.680245543 205.27235464001 0.57626916615861 20873.767982398 -0.00033134426998005 1.1752824617734 -6.2121107959675e-15 1.1726324877212
3.4616200122487 7339.8053368134 203.77810893585 934.56197730409 631.87782246061 1409.6382310943 2415.1658835694 782.95712620878 757.66605054531 204.16013669512 0.57626916615861 20874.445045965 -0.00032527093783083 1.1680102784464 -1.5283647694017e-14 1.1653767013861
3.5014087480217 7333.1775126605 203.78197016803 934.59714522426 631.90783510538 1409.6109777008 2414.1033098325 781.5774449842 754.56420642255 203.03462322276 0.57626916615861 20875.053381397 -0.0003187623150953 1.1607653259093 7.6905551553824e-15 1.1581480844422
3.5411974837947 7326.123029461 203.78487471238 934.62289598996 631.92860788995 1409.5279552226 2412.8672478615 780.11140448259 751.38170059466 201.89834270732 0.57626916615861 20875.593417045 -0.00031183470677616 1.1535621397736 -9.3836484008991e-15 1.1509611397268
3.5809862195676 7318.6592006639 203.78683060328 934.6393152939 631.94023042764 1409.3899151102 2411.4612343205 778.56224691015 748.12562312592 200.75380487229 0.57626916615861 20876.065714459 -0.00030450511493993 1.146414852929 9.1153599325733e-15 1.1438299682632
3.6207749553406 7310.8039893327 203.7878476338 934.64650611535 631.94280925175 1409.1977095689 2409.889115782 776.93336235754 744.8031444371 199.60349418623 0.57626916615861 20876.470964357 -0.00029679117958455 1.1393371774147 1.4533160770118e-14 1.1367682511735
3.6605636911136 7302.5759653497 203.78793744584 934.64458932012 631.93646825074 1408.9522913745 2408.1550403719 775.22827916888 741.42149520832 198.44986420945 0.57626916615861 20876.809982456 -0.00028871113661285 1.1323423912491 -1.5101800034054e-14 1.1297892365373
3.7003524268866 7293.9942391158 203.78711339121 934.63370242715 631.92134752404 1408.6547078461 2406.2634391466 773.45065176891 737.98794507922 197.29533193248 0.57626916615861 20877.083705211 -0.00028028375272527 1.1254433270638 -9.1441880029858e-15 1.1229057280516
