time A A1 A2 A3 A4 A5 A6 A7 A8 B C_int Calc_rho power_int lambda power_scalar
0 6796.8768044252 202.26453040518 919.65228643596 617.36706230143 1329.055450741 2193.665427969 687.32334327708 664.36732199143 183.18138130409 0.57626916615861 20747.009993282 0 1.0896302378092 0 1
0.31830988618379 6738.0242621872 202.18377149978 918.84283049592 616.56637113282 1324.1214340118 2177.5304877205 677.40201285667 646.00671674384 175.37063772576 0.57626916615861 20740.434591763 0.00026568710416828 1.0022598504476 -1.5211818202938e-14 1
0.63661977236758 6794.6367684213 202.24430104338 919.45029475764 617.16907920127 1327.942071535 2190.6896040956 686.35755819363 665.61055578554 185.17330380934 0.57626916615861 20745.215965661 0.00021009277385872 1.1528172149652 -6.2783752262863e-15 1.1502178945414
0.95492965855137 6838.7519640882 202.30752008359 920.08206052753 617.79334689656 1331.7934397107 2203.3423284142 694.12710839923 679.22240618778 190.08375386851 0.57626916615861 20750.247284952 0.00016677098998597 1.1563894715918 1.4617615777064e-14 1.1537820966043
1.2732395447352 6876.6191525644 202.3750104394 920.75442368887 618.45551156733 1335.7815015975 2215.8925432947 701.14682376168 689.32796261291 192.885375602 0.57626916615861 20755.681879498 0.00012958484289451 1.1620122198006 1.768814761262e-14 1.1593921668933
1.591549430919 6910.6650105159 202.44652059586 921.46505630189 619.15332486949 1339.8933781307 2228.333401417 707.54448505189 697.12992288995 194.69892125907 0.57626916615861 20761.517934635 9.6151299698266e-05 1.1676320357081 -3.4384476727373e-15 1.1649993114926
1.9098593171027 6942.7718874357 202.52253053212 922.21880407863 619.89155445631 1344.1584275491 2240.7931185205 713.50721278972 703.56759223436 196.11264727484 0.57626916615861 20767.806820777 6.4621864959861e-05 1.1739555186158 -1.1322151043136e-14 1.1713085364953
2.2281692032865 6974.3661514275 202.6038695059 923.02387039322 620.67820685798 1348.6242928468 2253.4514638824 719.22700839003 709.32630547813 197.43113407309 0.57626916615861 20774.624163221 3.35958238059e-05 1.1813076522695 -3.6766046996368e-14 1.1786440928886
2.5464790894703 7006.521491862 202.69152140022 923.88989005781 621.52263109894 1353.3451036715 2266.499767517 724.87821354826 714.88499635812 198.80936821016 0.57626916615861 20782.05569753 2.018797169121e-06 1.1898267482861 -2.8223628318331e-14 1.1871439804305
2.8647889756541 7040.0303970886 202.78649976663 924.82670385177 622.43431950471 1358.3742205031 2280.11750007 730.60700532659 720.56233028232 200.32181778344 0.57626916615861 20790.188432955 -3.0887450396989e-05 1.1995342335629 -4.9701703190713e-16 1.196829577706
